Index,O3,NO,NO2,PM25,M_DIR,M_SPED,M_T,Datetime
2019-02-18 13:00:00,42.15916,8.22127,31.98211,11.7,225.1,5.5,9.4,18/02/2019 13:00:00
2019-02-18 14:00:00,42.75787,8.96866,32.69611,8.3,233.7,5.8,9.9,18/02/2019 14:00:00
2019-02-18 15:00:00,41.11142,11.7204,36.33008,7.5,241.6,5.6,9.5,18/02/2019 15:00:00
2019-02-18 16:00:00,42.95744,8.7988,35.69487,11.6,235.5,4.8,8.5,18/02/2019 16:00:00
2019-02-18 17:00:00,38.86626,11.1089,40.67766,11.3,230.7,3.7,7.1,18/02/2019 17:00:00
2019-02-18 18:00:00,36.27185,12.0941,43.30035,9.1,228.4,4.6,7.2,18/02/2019 18:00:00
2019-02-18 19:00:00,39.11572,9.20646,37.39476,5.4,230.0,4.7,6.7,18/02/2019 19:00:00
2019-02-18 20:00:00,39.21551,8.59496,37.04073,8.3,233.8,4.9,6.2,18/02/2019 20:00:00
2019-02-18 21:00:00,33.82712,7.43991,38.39846,10.1,239.6,4.6,6.3,18/02/2019 21:00:00
2019-02-18 22:00:00,44.05508,4.31447,26.45091,9.7,254.0,4.6,6.5,18/02/2019 22:00:00
2019-02-18 23:00:00,45.80132,5.09583,22.4112,3.8,262.7,4.3,6.9,18/02/2019 23:00:00
2019-02-18 00:00:00,46.05078,4.92597,21.79332,6.4,272.3,4.7,7.3,18/02/2019 00:00:00
2019-02-19 01:00:00,51.15644,1.35997,13.77192,4.1,247.0,4.4,6.0,19/02/2019 01:00:00
2019-02-19 02:00:00,58.87315,0.58932,14.95357,4.5,242.7,4.4,5.8,19/02/2019 02:00:00
2019-02-19 03:00:00,58.07487,0.95198,12.24299,4.5,240.3,4.0,5.2,19/02/2019 03:00:00
2019-02-19 04:00:00,54.83186,0.74798,13.02115,8.7,242.8,3.5,5.7,19/02/2019 04:00:00
2019-02-19 05:00:00,53.53465,1.32597,14.41008,6.2,239.5,3.4,5.9,19/02/2019 05:00:00
2019-02-19 06:00:00,49.19401,1.83596,19.8848,8.6,231.2,3.3,5.7,19/02/2019 06:00:00
2019-02-19 07:00:00,28.53851,11.01575,41.79821,3.6,217.7,2.9,4.1,19/02/2019 07:00:00
2019-02-19 08:00:00,14.21936,18.15559,52.56805,7.0,219.7,2.8,3.8,19/02/2019 08:00:00
2019-02-19 09:00:00,13.42108,27.26738,59.07327,11.7,210.3,2.8,3.6,19/02/2019 09:00:00
2019-02-19 10:00:00,19.75743,23.52747,57.25833,5.3,217.7,2.9,4.4,19/02/2019 10:00:00
2019-02-19 11:00:00,19.25851,28.28736,55.69954,10.7,211.3,3.3,4.9,19/02/2019 11:00:00
2019-02-19 12:00:00,26.39313,18.01959,48.38138,13.1,197.4,3.2,4.8,19/02/2019 12:00:00
2019-02-19 13:00:00,38.21766,11.11775,39.57349,9.4,197.9,3.1,5.4,19/02/2019 13:00:00
2019-02-19 14:00:00,31.03314,15.09566,50.07244,6.4,198.5,3.4,6.8,19/02/2019 14:00:00
2019-02-19 15:00:00,27.79012,17.40761,50.56074,6.8,188.9,3.8,6.9,19/02/2019 15:00:00
2019-02-19 16:00:00,27.98969,18.05359,53.7069,9.5,181.2,3.5,5.5,19/02/2019 16:00:00
2019-02-19 17:00:00,19.957,22.54149,62.59655,10.6,176.4,3.7,4.7,19/02/2019 17:00:00
2019-02-19 18:00:00,15.317,25.43142,69.28263,8.0,184.7,3.5,5.3,19/02/2019 18:00:00
2019-02-19 19:00:00,23.64905,14.65367,56.54146,11.4,193.2,4.1,5.8,19/02/2019 19:00:00
2019-02-19 20:00:00,27.64045,13.0897,50.14912,7.0,198.2,5.1,6.5,19/02/2019 20:00:00
2019-02-19 21:00:00,37.31959,5.57587,35.60924,5.7,199.5,5.7,6.8,19/02/2019 21:00:00
2019-02-19 22:00:00,39.11572,4.75989,30.86224,6.9,199.0,6.1,7.0,19/02/2019 22:00:00
2019-02-19 23:00:00,39.46497,4.72589,30.08704,6.0,203.3,6.4,7.1,19/02/2019 23:00:00
2019-02-19 00:00:00,37.86841,5.57587,28.37009,9.0,208.3,6.3,7.2,19/02/2019 00:00:00
2019-02-20 01:00:00,43.17364,3.76558,19.13531,6.8,207.3,5.5,7.5,20/02/2019 01:00:00
2019-02-20 02:00:00,48.56203,0.90737,18.96381,3.2,211.6,5.6,7.6,20/02/2019 02:00:00
2019-02-20 03:00:00,53.08562,0.74858,13.08351,4.993590354919434,209.0,5.3,7.8,20/02/2019 03:00:00
2019-02-20 04:00:00,55.92949,0.81663,11.84066,6.5,209.5,5.3,8.0,20/02/2019 04:00:00
2019-02-20 05:00:00,55.68003,1.25897,13.74992,4.3,206.4,5.1,8.0,20/02/2019 05:00:00
2019-02-20 06:00:00,51.48906,2.00755,18.81215,5.0,206.8,5.0,8.0,20/02/2019 06:00:00
2019-02-20 07:00:00,37.61894,5.3081,35.74522,4.6,212.1,4.7,7.6,20/02/2019 07:00:00
2019-02-20 08:00:00,19.10883,16.84301,55.37053,12.2,212.7,5.0,7.7,20/02/2019 08:00:00
2019-02-20 09:00:00,11.37549,29.22857,64.47997,9.6,211.0,5.3,7.9,20/02/2019 09:00:00
2019-02-20 10:00:00,14.11958,29.97715,61.77966,11.7,211.5,5.3,8.4,20/02/2019 10:00:00
2019-02-20 11:00:00,20.55571,21.77682,52.10073,11.2,214.8,5.6,9.0,20/02/2019 11:00:00
2019-02-20 12:00:00,18.95915,22.69553,54.05582,12.2,214.3,5.4,9.2,20/02/2019 12:00:00
2019-02-20 13:00:00,18.85937,23.68229,55.90658,14.0,214.0,5.2,9.3,20/02/2019 13:00:00
2019-02-20 14:00:00,26.74238,17.52353,49.56605,13.3,208.3,5.0,9.5,20/02/2019 14:00:00
2019-02-20 15:00:00,18.46023,22.42332,60.11398,16.9,211.5,5.0,9.5,20/02/2019 15:00:00
2019-02-20 16:00:00,14.31915,25.04334,62.35845,13.0,206.4,4.9,9.3,20/02/2019 16:00:00
2019-02-20 17:00:00,8.98065,29.56883,65.04499,15.2,203.3,4.3,9.2,20/02/2019 17:00:00
2019-02-20 18:00:00,9.3299,29.63689,64.00914,13.1,204.3,4.3,9.1,20/02/2019 18:00:00
2019-02-20 19:00:00,8.23226,26.91478,63.83596,12.8,204.9,4.8,9.0,20/02/2019 19:00:00
2019-02-20 20:00:00,12.17377,19.87135,58.07567,14.5,208.3,4.5,9.0,20/02/2019 20:00:00
2019-02-20 21:00:00,19.60775,9.79957,46.50523,15.2,198.7,4.1,9.0,20/02/2019 21:00:00
2019-02-20 22:00:00,26.5927,6.90733,37.84712,15.4,199.8,3.9,9.2,20/02/2019 22:00:00
2019-02-20 23:00:00,31.38238,5.64836,32.48073,17.0,204.2,4.3,9.3,20/02/2019 23:00:00
2019-02-20 00:00:00,33.42798,4.45744,28.14851,13.9,212.4,4.4,9.4,20/02/2019 00:00:00
2019-02-21 01:00:00,41.57708,3.0875,19.71185,9.3,203.4,4.8,9.4,21/02/2019 01:00:00
2019-02-21 02:00:00,48.69508,1.08971,17.87209,8.5,201.8,5.1,9.5,21/02/2019 02:00:00
2019-02-21 03:00:00,50.5411,0.91944,13.50639,10.6,201.1,5.1,9.7,21/02/2019 03:00:00
2019-02-21 04:00:00,45.15271,1.25997,14.22726,6.1,203.1,4.7,9.7,21/02/2019 04:00:00
2019-02-21 05:00:00,42.6082,1.12376,14.95404,8.2,202.6,4.4,9.7,21/02/2019 05:00:00
2019-02-21 06:00:00,40.91185,1.80483,18.2603,3.3,207.0,4.3,10.0,21/02/2019 06:00:00
2019-02-21 07:00:00,23.39958,11.40786,40.61912,9.9,195.9,3.6,9.9,21/02/2019 07:00:00
2019-02-21 08:00:00,8.53162,27.17455,59.27608,9.0,197.0,3.6,10.0,21/02/2019 08:00:00
2019-02-21 09:00:00,6.28646,43.28177,61.82142,8.4,201.9,3.4,10.0,21/02/2019 09:00:00
2019-02-21 10:00:00,10.677,36.64137,57.24242,6.9,205.9,3.5,10.0,21/02/2019 10:00:00
2019-02-21 11:00:00,18.31055,28.12804,52.06513,12.9,206.7,3.7,9.9,21/02/2019 11:00:00
2019-02-21 12:00:00,27.49077,19.00175,44.66838,9.8,206.5,3.7,10.2,21/02/2019 12:00:00
2019-02-21 13:00:00,30.13507,17.87799,43.07674,10.6,210.3,3.7,11.6,21/02/2019 13:00:00
2019-02-21 14:00:00,28.43873,19.41039,48.49594,12.0,206.5,3.6,12.2,21/02/2019 14:00:00
2019-02-21 15:00:00,29.68604,16.31154,46.66983,12.9,195.7,3.3,12.4,21/02/2019 15:00:00
2019-02-21 16:00:00,20.10668,23.39463,58.75322,14.9,188.8,3.0,12.4,21/02/2019 16:00:00
2019-02-21 17:00:00,16.31485,28.40047,65.06162,15.7,177.6,3.1,10.5,21/02/2019 17:00:00
2019-02-21 18:00:00,6.83527,48.93462,78.48026,14.6,174.0,3.7,9.2,21/02/2019 18:00:00
2019-02-21 19:00:00,2.84387,57.10742,82.52234,23.2,163.7,2.5,8.0,21/02/2019 19:00:00
2019-02-21 20:00:00,2.59441,42.87313,81.61113,21.0,164.0,2.1,6.6,21/02/2019 20:00:00
2019-02-21 21:00:00,1.24731,85.71221,85.27532,26.2,154.3,1.6,5.4,21/02/2019 21:00:00
2019-02-21 22:00:00,1.24731,75.15568,80.43411,22.7,155.4,1.6,4.6,21/02/2019 22:00:00
2019-02-21 23:00:00,2.04559,35.55167,67.30363,24.7,138.3,0.7,3.7,21/02/2019 23:00:00
2019-02-21 00:00:00,4.64,21.99845,56.69883,23.1,112.3,0.4,2.9,21/02/2019 00:00:00
2019-02-22 01:00:00,9.44631,9.90603,47.63417,18.9,186.087158203125,3.165252447128296,8.114317893981934,22/02/2019 01:00:00
2019-02-22 02:00:00,7.118,16.58578,58.33309,18.7,181.63754272460938,3.117751359939575,7.232971668243408,22/02/2019 02:00:00
2019-02-22 03:00:00,2.49463,28.79791,58.99411,18.5,172.86302185058594,2.3479104042053223,4.538960933685303,22/02/2019 03:00:00
2019-02-22 04:00:00,5.68775,16.3245,55.05348,20.8,181.13999938964844,2.8659305572509766,6.629563808441162,22/02/2019 04:00:00
2019-02-22 05:00:00,4.34065,16.69938,57.27772,19.7,178.43978881835938,2.8686599731445312,6.407495021820068,22/02/2019 05:00:00
2019-02-22 06:00:00,3.74194,24.77643,60.54705,20.7,175.83364868164062,2.55143404006958,5.581099510192871,22/02/2019 06:00:00
2019-02-22 07:00:00,1.19742,101.35502,59.96274,26.0,160.95094299316406,2.3378145694732666,5.167985916137695,22/02/2019 07:00:00
2019-02-22 08:00:00,1.44688,189.96398,74.15791,24.1,159.5997772216797,2.265845775604248,4.361964225769043,22/02/2019 08:00:00
2019-02-22 09:00:00,1.74624,216.88747,95.80267,26.8,161.7587890625,2.3264002799987793,4.452023506164551,22/02/2019 09:00:00
2019-02-22 10:00:00,2.24516,178.92194,96.0649,28.3,165.34201049804688,2.343459367752075,4.455874443054199,22/02/2019 10:00:00
2019-02-22 11:00:00,4.44043,88.81344,91.99596,23.1,179.6141357421875,2.860900640487671,7.023517608642578,22/02/2019 11:00:00
2019-02-22 12:00:00,26.94195,19.59621,54.02816,16.0,203.88059997558594,3.892688274383545,9.879606246948242,22/02/2019 12:00:00
2019-02-22 13:00:00,32.87916,18.4034,49.68883,20.8,205.970458984375,4.014463901519775,10.373279571533203,22/02/2019 13:00:00
2019-02-22 14:00:00,37.66884,17.31283,53.58989,21.0,208.10838317871094,4.612761974334717,10.344404220581055,22/02/2019 14:00:00
2019-02-22 15:00:00,38.26755,14.38192,49.99774,21.4,209.49974060058594,4.612761974334717,10.344404220581055,22/02/2019 15:00:00
2019-02-22 16:00:00,36.62109,13.15502,51.72345,12.0,206.38111877441406,4.292006015777588,10.344404220581055,22/02/2019 16:00:00
2019-02-22 17:00:00,15.06754,35.13686,78.40541,12.4,188.03672790527344,3.336252450942993,8.88691520690918,22/02/2019 17:00:00
2019-02-22 18:00:00,6.08689,63.42357,92.25816,21.2,182.07669067382812,2.895038366317749,7.19453239440918,22/02/2019 18:00:00
2019-02-22 19:00:00,2.59441,97.09497,93.24122,26.6,172.7299041748047,2.375903606414795,4.584603786468506,22/02/2019 19:00:00
2019-02-22 20:00:00,4.6899,52.51785,82.44085,21.4,179.29898071289062,2.8659305572509766,6.472682476043701,22/02/2019 20:00:00
2019-02-22 21:00:00,11.12603,21.09575,65.56866,18.4,186.32102966308594,3.196981191635132,8.433452606201172,22/02/2019 21:00:00
2019-02-22 22:00:00,12.37334,15.19985,63.30904,19.1,185.8716583251953,3.268786668777466,9.099677085876465,22/02/2019 22:00:00
2019-02-22 23:00:00,8.48173,22.49304,70.21647,22.6,185.9218292236328,3.1446475982666016,7.9215216636657715,22/02/2019 23:00:00
2019-02-22 00:00:00,7.18452,21.02759,69.56075,23.7,181.63754272460938,3.117751359939575,7.232971668243408,22/02/2019 00:00:00
2019-02-23 01:00:00,3.85835,46.34061,79.45601,28.7,175.65155029296875,2.55143404006958,5.797032833099365,23/02/2019 01:00:00
2019-02-23 02:00:00,8.71456,16.78085,72.97315,20.9,185.9218292236328,3.154785394668579,8.111862182617188,23/02/2019 02:00:00
2019-02-23 03:00:00,17.3127,7.70828,57.1245,21.5,190.29251098632812,3.475908041000366,8.917393684387207,23/02/2019 03:00:00
2019-02-23 04:00:00,13.52087,18.96372,59.99441,26.0,187.6053466796875,3.271183729171753,8.650300025939941,23/02/2019 04:00:00
2019-02-23 05:00:00,21.90281,6.61684,52.52097,23.1,202.41920471191406,3.7389378547668457,9.616883277893066,23/02/2019 05:00:00
2019-02-23 06:00:00,40.86196,1.97823,30.58264,26.2,213.73880004882812,4.612761974334717,10.290484428405762,23/02/2019 06:00:00
2019-02-23 07:00:00,33.42798,3.24021,33.73152,25.6,205.970458984375,4.014463901519775,10.373279571533203,23/02/2019 07:00:00
2019-02-23 08:00:00,11.67485,34.14152,59.54771,35.5,186.85179138183594,3.241086006164551,8.433452606201172,23/02/2019 08:00:00
2019-02-23 09:00:00,4.59011,71.86432,71.99936,37.9,178.3026123046875,2.873689889907837,6.434291362762451,23/02/2019 09:00:00
2019-02-23 10:00:00,13.87012,45.63572,57.90144,39.5,187.218017578125,3.288743734359741,8.650300025939941,23/02/2019 10:00:00
2019-02-23 11:00:00,23.24991,22.74965,49.00178,31.4,203.7338409423828,3.7389378547668457,9.864266395568848,23/02/2019 11:00:00
2019-02-23 12:00:00,26.6426,22.03339,49.01062,35.5,204.0406951904297,3.853607416152954,9.864266395568848,23/02/2019 12:00:00
2019-02-23 13:00:00,30.53421,16.95139,42.90005,33.6,205.970458984375,3.968369722366333,10.380633354187012,23/02/2019 13:00:00
2019-02-23 14:00:00,30.23486,16.61031,46.5356,33.2,205.970458984375,3.968369722366333,10.380633354187012,23/02/2019 14:00:00
2019-02-23 15:00:00,30.73378,15.96227,50.43433,35.7,205.970458984375,3.968369722366333,10.380633354187012,23/02/2019 15:00:00
2019-02-23 16:00:00,23.05034,20.39623,62.36305,38.3,203.7338409423828,3.7389378547668457,9.937146186828613,23/02/2019 16:00:00
2019-02-23 17:00:00,14.16947,30.01453,69.45516,40.8,187.35574340820312,3.3243203163146973,8.765385627746582,23/02/2019 17:00:00
2019-02-23 18:00:00,6.03699,40.82658,70.56675,44.5,181.18714904785156,2.901822090148926,7.5264410972595215,23/02/2019 18:00:00
2019-02-23 19:00:00,4.19097,46.38608,69.30498,46.9,179.1311798095703,2.743542194366455,6.523586273193359,23/02/2019 19:00:00
2019-02-23 20:00:00,5.9871,25.47824,61.4703,47.5,181.05441284179688,2.8958020210266113,7.619502544403076,23/02/2019 20:00:00
2019-02-23 21:00:00,3.79183,35.74457,70.42196,53.8,175.83364868164062,2.55143404006958,5.590588569641113,23/02/2019 21:00:00
2019-02-23 22:00:00,3.3428,29.63934,64.99842,45.5,174.96652221679688,2.4244508743286133,4.631286144256592,23/02/2019 22:00:00
2019-02-23 23:00:00,3.84172,28.82077,57.74583,58.1,175.83364868164062,2.55143404006958,5.713259220123291,23/02/2019 23:00:00
2019-02-23 00:00:00,3.59226,41.44051,54.26999,57.7,175.63497924804688,2.5377697944641113,4.808218002319336,23/02/2019 00:00:00
2019-02-24 01:00:00,3.32617,93.30086,63.85283,62.4,174.96652221679688,2.4178552627563477,4.631286144256592,24/02/2019 01:00:00
2019-02-24 02:00:00,2.72746,77.1894,61.48994,56.6,172.95643615722656,2.3871781826019287,4.785070896148682,24/02/2019 02:00:00
2019-02-24 03:00:00,2.49463,61.23722,56.45994,54.1,172.86302185058594,2.3479104042053223,4.538960933685303,24/02/2019 03:00:00
2019-02-24 04:00:00,3.84172,89.26162,52.6882,68.1,175.83364868164062,2.55143404006958,5.713259220123291,24/02/2019 04:00:00
2019-02-24 05:00:00,2.29506,73.21842,45.87679,53.5,164.72142028808594,2.346566915512085,4.455874443054199,24/02/2019 05:00:00
2019-02-24 06:00:00,1.94581,55.29783,41.21716,47.3,167.3810577392578,2.34063458442688,4.452023506164551,24/02/2019 06:00:00
2019-02-24 07:00:00,1.9957,68.23479,40.53865,45.0,167.3810577392578,2.34063458442688,4.452023506164551,24/02/2019 07:00:00
2019-02-24 08:00:00,2.04559,75.77851,40.39383,46.5,167.23182678222656,2.34063458442688,4.455874443054199,24/02/2019 08:00:00
2019-02-24 09:00:00,2.74409,80.35252,43.97179,48.3,172.95643615722656,2.3871781826019287,4.794121265411377,24/02/2019 09:00:00
2019-02-24 10:00:00,3.59226,62.87568,53.22082,51.5,175.63497924804688,2.5377697944641113,4.808218002319336,24/02/2019 10:00:00
2019-02-24 11:00:00,5.18882,63.11462,59.60385,51.4,180.64263916015625,2.8659305572509766,6.71787691116333,24/02/2019 11:00:00
2019-02-24 12:00:00,14.71829,33.58831,48.4935,53.3,187.73880004882812,3.336252450942993,8.82465648651123,24/02/2019 12:00:00
2019-02-24 13:00:00,9.87872,37.85512,54.10006,62.5,186.19699096679688,3.169506311416626,8.255589485168457,24/02/2019 13:00:00
2019-02-24 14:00:00,24.99614,11.46918,39.4725,51.5,205.971435546875,3.7765042781829834,9.864266395568848,24/02/2019 14:00:00
2019-02-24 15:00:00,19.55786,13.92686,45.15326,51.1,199.29747009277344,3.705939531326294,9.429105758666992,24/02/2019 15:00:00
2019-02-24 16:00:00,19.70754,11.74225,44.60906,53.9,199.37664794921875,3.705939531326294,9.413668632507324,24/02/2019 16:00:00
2019-02-24 17:00:00,22.05249,13.10763,53.52221,46.8,202.51866149902344,3.7389378547668457,9.55498218536377,24/02/2019 17:00:00
2019-02-24 18:00:00,8.58151,22.46048,70.95545,50.0,185.9218292236328,3.1446475982666016,7.915710926055908,24/02/2019 18:00:00
2019-02-24 19:00:00,5.43828,41.47337,79.59935,57.8,180.7413330078125,2.8659305572509766,6.662064552307129,24/02/2019 19:00:00
2019-02-24 20:00:00,4.83957,35.63638,78.32136,60.5,178.80430603027344,2.8659305572509766,6.496853828430176,24/02/2019 20:00:00
2019-02-24 21:00:00,4.09119,34.1686,73.04376,67.3,179.59852600097656,2.699824094772339,6.493197917938232,24/02/2019 21:00:00
2019-02-24 22:00:00,3.64215,36.21666,69.28041,63.6,176.02975463867188,2.545380115509033,5.451819896697998,24/02/2019 22:00:00
2019-02-24 23:00:00,3.9914,34.20273,64.84023,54.3,175.89260864257812,2.619098424911499,5.980985641479492,24/02/2019 23:00:00
2019-02-24 00:00:00,2.59441,51.13342,66.08544,49.9,172.7299041748047,2.375903606414795,4.584603786468506,24/02/2019 00:00:00
2019-02-25 01:00:00,1.86265,41.95033,65.1625,50.0,108.2,1.5,5.5,25/02/2019 01:00:00
2019-02-25 02:00:00,2.19527,53.20086,62.46087,40.8,119.6,1.9,4.5,25/02/2019 02:00:00
2019-02-25 03:00:00,2.04559,63.88202,56.94305,41.8,145.6,2.2,3.9,25/02/2019 03:00:00
2019-02-25 04:00:00,2.74409,21.59007,57.56667,33.9,110.5,1.9,3.4,25/02/2019 04:00:00
2019-02-25 05:00:00,3.29291,25.24535,51.5463,31.4,115.7,2.0,2.8,25/02/2019 05:00:00
2019-02-25 06:00:00,1.49678,55.40997,49.04524,32.7,109.8,1.5,2.3,25/02/2019 06:00:00
2019-02-25 07:00:00,1.3471,98.96589,58.01877,33.3,38.6,0.7,1.3,25/02/2019 07:00:00
2019-02-25 08:00:00,1.74624,178.90382,75.43044,30.7,36.9,1.2,1.9,25/02/2019 08:00:00
2019-02-25 09:00:00,2.99355,330.13682,99.81203,43.6,24.1,0.9,5.1,25/02/2019 09:00:00
2019-02-25 10:00:00,2.59441,256.07467,107.37309,34.5,202.0,1.4,8.6,25/02/2019 10:00:00
2019-02-25 11:00:00,6.13678,79.90377,85.01265,18.8,203.5,2.1,10.8,25/02/2019 11:00:00
2019-02-25 12:00:00,12.87227,40.17393,71.26371,14.580223083496094,205.3,2.4,12.3,25/02/2019 12:00:00
2019-02-25 13:00:00,21.05464,28.21741,61.12246,16.6,203.9,2.6,13.3,25/02/2019 13:00:00
2019-02-25 14:00:00,25.79442,20.53107,59.55418,12.1,197.9,2.6,13.9,25/02/2019 14:00:00
2019-02-25 15:00:00,26.79227,21.86337,58.2388,17.1,191.5,2.5,14.0,25/02/2019 15:00:00
2019-02-25 16:00:00,21.70324,22.23914,63.94983,16.6,186.6,2.2,13.3,25/02/2019 16:00:00
2019-02-25 17:00:00,12.32345,31.80436,75.62731,19.9,162.2,0.9,11.2,25/02/2019 17:00:00
2019-02-25 18:00:00,3.49248,60.705,87.37895,28.1,98.5,1.8,8.7,25/02/2019 18:00:00
2019-02-25 19:00:00,2.44473,113.2454,94.83914,33.7,113.9,2.0,7.1,25/02/2019 19:00:00
2019-02-25 20:00:00,2.54452,115.56838,89.6665,31.0,125.5,2.2,6.1,25/02/2019 20:00:00
2019-02-25 21:00:00,2.34495,103.20192,88.10377,36.0,131.1,2.2,5.4,25/02/2019 21:00:00
2019-02-25 22:00:00,2.04559,93.1926,84.6415,33.4,130.7,2.1,4.9,25/02/2019 22:00:00
2019-02-25 23:00:00,1.79613,106.58391,86.97105,28.7,123.1,1.9,4.4,25/02/2019 23:00:00
2019-02-25 00:00:00,3.04344,165.64915,89.88245,42.1,113.2,1.7,3.9,25/02/2019 00:00:00
2019-02-26 01:00:00,2.79398,157.4041,83.21532,37.3,109.9,1.6,5.7,26/02/2019 01:00:00
2019-02-26 02:00:00,2.8605,166.79456,76.44386,34.3,90.9,1.7,4.9,26/02/2019 02:00:00
2019-02-26 03:00:00,2.39484,149.67749,70.50012,33.2,101.9,1.2,4.2,26/02/2019 03:00:00
2019-02-26 04:00:00,2.39484,125.33524,64.97432,36.4,96.7,2.2,3.8,26/02/2019 04:00:00
2019-02-26 05:00:00,1.74624,86.87312,61.64977,30.7,105.5,2.3,3.4,26/02/2019 05:00:00
2019-02-26 06:00:00,1.49678,93.40313,57.66951,28.7,96.2,2.1,3.0,26/02/2019 06:00:00
2019-02-26 07:00:00,1.64645,208.75532,70.19172,30.8,89.1,2.2,2.6,26/02/2019 07:00:00
2019-02-26 08:00:00,2.14538,272.99561,87.86489,36.6,85.1,1.9,3.0,26/02/2019 08:00:00
2019-02-26 09:00:00,2.99355,357.68066,104.40332,42.7,90.8,1.4,6.4,26/02/2019 09:00:00
2019-02-26 10:00:00,3.69205,278.63672,109.27275,41.4,151.1,0.7,10.2,26/02/2019 10:00:00
2019-02-26 11:00:00,3.89162,161.40417,99.68574,34.9,206.2,1.0,12.1,26/02/2019 11:00:00
2019-02-26 12:00:00,10.07828,52.47943,77.41224,27.8,215.3,1.4,13.7,26/02/2019 12:00:00
2019-02-26 13:00:00,18.36044,29.02608,61.99507,22.0,212.7,1.3,14.7,26/02/2019 13:00:00
2019-02-26 14:00:00,29.38668,16.137,51.44061,17.3,207.9,1.8,15.2,26/02/2019 14:00:00
2019-02-26 15:00:00,28.68819,16.78658,52.36869,15.5,192.1,2.3,15.4,26/02/2019 15:00:00
2019-02-26 16:00:00,26.84217,19.04303,57.85328,13.4,181.7,2.0,14.8,26/02/2019 16:00:00
2019-02-26 17:00:00,20.6056,21.91486,69.46663,14.0,175.0,1.4,12.6,26/02/2019 17:00:00
2019-02-26 18:00:00,5.08904,58.73594,94.54835,21.8,117.0,0.8,9.6,26/02/2019 18:00:00
2019-02-26 19:00:00,1.9957,108.1384,100.6509,29.3,93.0,1.7,8.0,26/02/2019 19:00:00
2019-02-26 20:00:00,1.89592,91.21506,91.70597,30.4,107.8,1.8,7.0,26/02/2019 20:00:00
2019-02-26 21:00:00,1.84602,87.62527,89.14987,32.1,112.6,1.7,6.2,26/02/2019 21:00:00
2019-02-26 22:00:00,1.74624,71.83015,82.94724,31.3,135.2,1.8,5.6,26/02/2019 22:00:00
2019-02-26 23:00:00,1.59656,70.12072,81.25212,34.6,141.7,2.5,5.6,26/02/2019 23:00:00
2019-02-26 00:00:00,1.74624,98.39466,80.28139,38.9,150.1,1.8,6.6,26/02/2019 00:00:00
2019-02-27 01:00:00,1.59656,87.68318,78.5206,39.7,135.6,1.8,6.2,27/02/2019 01:00:00
2019-02-27 02:00:00,2.32832,117.47356,77.94792,39.9,132.4,1.9,5.4,27/02/2019 02:00:00
2019-02-27 03:00:00,1.94581,104.32337,67.94278,37.0,149.4,1.8,4.7,27/02/2019 03:00:00
2019-02-27 04:00:00,1.94581,116.12775,63.79092,35.8,108.4,0.7,3.7,27/02/2019 04:00:00
2019-02-27 05:00:00,1.79613,100.62808,57.31886,34.3,126.4,1.1,3.3,27/02/2019 05:00:00
2019-02-27 06:00:00,1.84602,134.2278,54.30553,33.8,122.7,2.0,2.9,27/02/2019 06:00:00
2019-02-27 07:00:00,1.79613,207.85978,61.15923,37.7,131.8,1.8,2.5,27/02/2019 07:00:00
2019-02-27 08:00:00,2.04559,230.20256,74.88584,39.3,130.6,1.0,2.2,27/02/2019 08:00:00
2019-02-27 09:00:00,2.79398,266.95012,97.23172,45.8,189.2,1.0,3.6,27/02/2019 09:00:00
2019-02-27 10:00:00,4.49033,85.7443,76.75746,43.5,220.3,0.5,3.7,27/02/2019 10:00:00
2019-02-27 11:00:00,5.13893,95.97476,80.22335,49.4,245.4,0.8,4.5,27/02/2019 11:00:00
2019-02-27 12:00:00,6.48603,82.08323,82.26693,49.9,246.5,1.1,6.0,27/02/2019 12:00:00
2019-02-27 13:00:00,15.56646,40.68235,75.48726,45.1,252.8,1.6,9.0,27/02/2019 13:00:00
2019-02-27 14:00:00,15.41678,39.07422,85.49949,46.5,261.3,1.8,10.0,27/02/2019 14:00:00
2019-02-27 15:00:00,25.69464,21.96642,74.20697,39.1,270.1,1.7,9.8,27/02/2019 15:00:00
2019-02-27 16:00:00,38.36733,9.78566,59.47127,39.5,261.8,1.5,9.0,27/02/2019 16:00:00
2019-02-27 17:00:00,30.73378,12.2834,66.98716,36.0,255.1,1.4,7.2,27/02/2019 17:00:00
2019-02-27 18:00:00,19.65764,13.3783,80.19308,41.5,289.5,1.5,5.1,27/02/2019 18:00:00
2019-02-27 19:00:00,5.13893,38.11618,101.33275,44.7,35.1,0.3,4.8,27/02/2019 19:00:00
2019-02-27 20:00:00,2.24516,63.23043,105.65743,47.1,98.3,0.6,4.7,27/02/2019 20:00:00
2019-02-27 21:00:00,2.89377,104.15229,110.56936,57.6,90.5,1.1,4.6,27/02/2019 21:00:00
2019-02-27 22:00:00,3.79183,150.34335,105.94471,62.6,102.0,1.0,4.8,27/02/2019 22:00:00
2019-02-27 23:00:00,2.89377,122.69715,96.91496,60.5,71.5,0.8,4.6,27/02/2019 23:00:00
2019-02-27 00:00:00,2.6942,115.75138,92.42002,58.2,62.7,1.1,4.3,27/02/2019 00:00:00
2019-02-28 01:00:00,2.39484,106.88272,83.14477,57.2,100.7,1.6,5.0,28/02/2019 01:00:00
